Gene Name,Score
CYTIP (meth.),0.0443
BCAT1,0.0392
LCE2D (meth.),0.0364
LIN7A (meth.),0.0344
CD1C (meth.),0.0340
FAM216B (meth.),0.0320
TNFRSF17 (meth.),0.0314
H4C6 (meth.),0.0314
MYH4 (meth.),0.0310
HOXA5 (meth.),0.0309
IL18 (meth.),0.0305
GZMA (meth.),0.0304
PYDC2 (meth.),0.0302
VNN1 (meth.),0.0301
STMN2 (meth.),0.0300
HTR2C (meth.),0.0297
UTF1 (meth.),0.0296
CDK14 (meth.),0.0295
FXYD3 (meth.),0.0294
PTGDR (meth.),0.0294
CNTNAP2 (meth.),0.0291
CRIP3 (meth.),0.0289
TMED6 (meth.),0.0289
KCNE3 (meth.),0.0288
ACRBP (meth.),0.0285
CPA3 (meth.),0.0283
CNGB3 (meth.),0.0282
LYPD5 (meth.),0.0278
IFFO1 (meth.),0.0278
PRSS58 (meth.),0.0277
NELL1 (meth.),0.0275
HTR3D (meth.),0.0275
FCAR (meth.),0.0272
TLX3 (meth.),0.0268
EPHA5 (meth.),0.0267
PRG3 (meth.),0.0267
CD28 (meth.),0.0265
GPRASP3 (meth.),0.0264
TRHR (meth.),0.0264
TGFB3 (meth.),0.0263
GCSAML (meth.),0.0262
HKDC1 (meth.),0.0262
EPB41L3 (meth.),0.0261
FAM180A (meth.),0.0260
WDR72 (meth.),0.0260
HOXA9 (meth.),0.0259
XDH (meth.),0.0258
ZFP42 (meth.),0.0257
KSR1 (meth.),0.0255
ARHGDIB (meth.),0.0254
OTOP1 (meth.),0.0254
RGL3 (meth.),0.0254
ZSCAN12 (meth.),0.0252
CCRL2 (meth.),0.0252
TAS2R16 (meth.),0.0252
CLIC6 (meth.),0.0251
UMOD (meth.),0.0250
SSTR4 (meth.),0.0250
CD69 (meth.),0.0249
GFRA3 (meth.),0.0249
KLK1 (meth.),0.0248
SGK2 (meth.),0.0247
RDH5 (meth.),0.0247
MS4A8 (meth.),0.0246
GIMAP4 (meth.),0.0246
MYLK (meth.),0.0244
SLC6A13 (meth.),0.0243
GJB6 (meth.),0.0243
FERD3L (meth.),0.0243
DNAH5 (meth.),0.0241
MAT1A (meth.),0.0241
CXCR2 (meth.),0.0241
BANK1 (meth.),0.0240
CRMP1 (meth.),0.0240
DRD4 (meth.),0.0240
PABPC5 (meth.),0.0239
IL1RL2 (meth.),0.0238
NOX1 (meth.),0.0238
CASP8 (meth.),0.0237
ST6GALNAC1 (meth.),0.0237
PTPN22 (meth.),0.0236
PLAC8 (meth.),0.0236
RASGRP3 (meth.),0.0236
FOXG1 (meth.),0.0236
BBOX1 (meth.),0.0236
SLC6A15 (meth.),0.0236
ZNF671 (meth.),0.0236
KLF8 (meth.),0.0235
PCSK1 (meth.),0.0235
AGR2 (meth.),0.0235
PTHLH (meth.),0.0235
FCER1A (meth.),0.0235
CCDC181 (meth.),0.0235
SELENBP1 (meth.),0.0234
SLITRK1 (meth.),0.0234
MAGEC3 (meth.),0.0232
H3C12 (meth.),0.0232
ACVR1 (meth.),0.0232
ANPEP (meth.),0.0232
ANXA4 (meth.),0.0232
ZNF577 (meth.),0.0231
SULT2A1 (meth.),0.0230
MYO3A (meth.),0.0230
ELN (meth.),0.0229
MAP2 (meth.),0.0228
DYNLT5 (meth.),0.0228
ZNF536 (meth.),0.0227
HLF (meth.),0.0227
BNIPL (meth.),0.0227
GPX5 (meth.),0.0227
HCAR1 (meth.),0.0226
NEBL (meth.),0.0226
FRZB (meth.),0.0225
CCR6 (meth.),0.0225
C8A (meth.),0.0225
CYTL1 (meth.),0.0225
ADCY4 (meth.),0.0224
DISP1 (meth.),0.0223
GABRB1 (meth.),0.0223
NEFM (meth.),0.0222
CA3 (meth.),0.0222
MGST1 (meth.),0.0222
HEPACAM (meth.),0.0222
FOXI1 (meth.),0.0222
WDR17 (meth.),0.0222
DQX1 (meth.),0.0221
GLRA2 (meth.),0.0221
RUNX1 (meth.),0.0221
TMEM255A (meth.),0.0221
HYLS1 (meth.),0.0220
OR7C2 (meth.),0.0220
KRT5 (meth.),0.0220
CD5L (meth.),0.0219
CAVIN2 (meth.),0.0219
IRAG2 (meth.),0.0218
CHL1 (meth.),0.0218
MIR1207 (mut.),0.0217
TFAP2B (meth.),0.0216
CFTR (meth.),0.0215
FCRL2 (meth.),0.0215
BTNL2 (meth.),0.0214
CD33 (meth.),0.0213
SLC26A5 (meth.),0.0213
H3C3 (meth.),0.0213
LAMB3 (meth.),0.0211
G6PC2 (meth.),0.0210
TRH (meth.),0.0210
F7 (meth.),0.0210
HAAO (meth.),0.0209
SLC30A8 (meth.),0.0208
CLEC12B (meth.),0.0207
KRTAP13-3 (meth.),0.0207
TRPM8 (meth.),0.0207
INPP5B (meth.),0.0207
C1QTNF7 (meth.),0.0207
PHACTR2 (meth.),0.0206
ARL14 (meth.),0.0206
FABP3 (meth.),0.0206
OR5V1 (meth.),0.0204
ALX1 (meth.),0.0204
ZNF154 (meth.),0.0203
TM4SF4 (meth.),0.0203
IFITM1 (meth.),0.0201
TMPRSS3 (meth.),0.0201
GSDMC (meth.),0.0201
CDO1 (meth.),0.0201
PCP4 (meth.),0.0201
C11orf52 (meth.),0.0201
PICALM (meth.),0.0201
SCRG1 (meth.),0.0201
GCNT3 (meth.),0.0200
GLIPR1L1 (meth.),0.0200
SLITRK4 (meth.),0.0200
TBXT (meth.),0.0199
CMTM3 (meth.),0.0199
EPB41L1 (meth.),0.0199
PEAK3 (meth.),0.0198
HOXA2 (meth.),0.0198
CD53 (meth.),0.0197
GCSAM (meth.),0.0197
TBX5 (meth.),0.0197
HCG9 (meth.),0.0197
DMBT1 (meth.),0.0197
FAM135B (meth.),0.0197
CNTN6 (meth.),0.0197
RD3 (meth.),0.0196
A4GNT (meth.),0.0196
ACSL4 (meth.),0.0195
FAXDC2 (meth.),0.0194
VXN (meth.),0.0194
HOXD10 (meth.),0.0193
NETO1 (meth.),0.0193
PXDN (meth.),0.0193
LGALS12 (meth.),0.0193
CLRN3 (meth.),0.0192
DPP6 (meth.),0.0192
CPA6 (meth.),0.0191
BPIFA3 (meth.),0.0190
C15orf48 (meth.),0.0190
ZNF436 (meth.),0.0190
CYBA (meth.),0.0190
IRF8 (meth.),0.0190
FIBIN (meth.),0.0190
LMNTD1 (meth.),0.0189
GPR143 (meth.),0.0189
TCN1 (meth.),0.0189
B4GALT6 (meth.),0.0188
SARM1 (meth.),0.0188
COL5A2 (meth.),0.0188
NMUR2 (meth.),0.0188
FAM83A (meth.),0.0187
DEF6 (meth.),0.0187
GCNT2 (meth.),0.0187
AIM2 (meth.),0.0187
MS4A15 (meth.),0.0187
BATF (meth.),0.0186
ST6GALNAC5 (meth.),0.0186
CNKSR2 (meth.),0.0186
CD38 (meth.),0.0186
GLYAT (meth.),0.0185
VILL (meth.),0.0185
PGLYRP3 (meth.),0.0185
TM4SF19 (meth.),0.0184
EPPIN (meth.),0.0184
IL13RA1 (meth.),0.0184
MTMR8 (meth.),0.0184
BCAN (meth.),0.0184
NKX6-2 (meth.),0.0184
KCNMB2 (meth.),0.0183
TRIM2 (meth.),0.0182
SLC8A2 (meth.),0.0182
ZDHHC15 (meth.),0.0182
WNK3 (meth.),0.0181
CD1B (meth.),0.0181
HOXD9 (meth.),0.0181
SPRR4 (meth.),0.0181
SPATA16 (meth.),0.0180
H3C8 (meth.),0.0180
DLEC1 (meth.),0.0180
TIAM1 (meth.),0.0180
GDF3 (meth.),0.0180
SRPX2 (meth.),0.0179
SLC38A11 (meth.),0.0179
PLEKHS1 (meth.),0.0179
SLC35G2 (meth.),0.0179
GP2 (meth.),0.0179
PCYT1B (meth.),0.0179
GNG4 (meth.),0.0178
SPACA7 (meth.),0.0178
MSC (meth.),0.0178
SLC22A9 (meth.),0.0176
C1orf115 (meth.),0.0176
GREB1 (meth.),0.0175
ADGRG7 (meth.),0.0174
TTN (meth.),0.0174
APC (meth.),0.0174
FSHR (meth.),0.0173
CD200R1 (meth.),0.0172
SRGN (meth.),0.0172
COL11A2 (meth.),0.0172
CD1A (meth.),0.0172
LPAR5 (meth.),0.0172
CFAP44 (meth.),0.0171
FYB1 (meth.),0.0170
SCG5 (meth.),0.0170
USH2A (meth.),0.0170
POU4F2 (meth.),0.0170
ADA (meth.),0.0169
EDARADD (meth.),0.0169
SPHKAP (meth.),0.0168
ZNF667 (meth.),0.0168
VSTM1 (meth.),0.0168
GCM1 (meth.),0.0167
RBM47 (meth.),0.0167
FLI1 (meth.),0.0167
FTHL17 (meth.),0.0167
PON3 (meth.),0.0166
C5AR1 (meth.),0.0166
CDH8 (meth.),0.0165
DOCK2 (meth.),0.0165
WWC3 (meth.),0.0165
KCNAB2 (meth.),0.0165
GIMAP5 (meth.),0.0165
KCNK17 (meth.),0.0164
WFDC6 (meth.),0.0163
LMO3 (meth.),0.0163
FAM50A (meth.),0.0162
TAT (meth.),0.0162
PAX7 (meth.),0.0161
FAM107A (meth.),0.0161
IL1RAPL1 (meth.),0.0160
CD96 (meth.),0.0159
ADH6 (meth.),0.0159
LCE3D (meth.),0.0158
SLC22A12 (meth.),0.0158
FPR2 (meth.),0.0158
CHRM5 (meth.),0.0157
EHF (meth.),0.0157
CRACR2A (meth.),0.0156
GRIA2 (meth.),0.0156
HNF4A (meth.),0.0156
RNLS (meth.),0.0156
LYN (meth.),0.0156
ZNF560 (meth.),0.0156
DENND2D (meth.),0.0156
IL20RA (meth.),0.0156
SOSTDC1 (meth.),0.0155
GBP4 (meth.),0.0155
GRIA1 (meth.),0.0154
HSD17B2 (meth.),0.0154
BEST3 (meth.),0.0153
XPNPEP2 (meth.),0.0153
AJAP1 (meth.),0.0153
PON1 (meth.),0.0153
SPATS1 (meth.),0.0153
SPARCL1 (meth.),0.0153
FAP (meth.),0.0152
PCK1 (meth.),0.0152
PCDHB6 (meth.),0.0152
IRAK3 (meth.),0.0151
KIF12 (meth.),0.0151
SLITRK3 (meth.),0.0150
TBC1D9B (meth.),0.0150
STRA6 (meth.),0.0149
AKAP4 (mut.),0.0149
CA9 (meth.),0.0149
CBLC (meth.),0.0148
HOXB1 (meth.),0.0148
TBR1 (meth.),0.0148
BEGAIN (meth.),0.0148
DNTT (meth.),0.0147
CGAS (meth.),0.0147
VWC2 (meth.),0.0147
SLC17A8 (meth.),0.0147
CIMIP4 (meth.),0.0146
HEPH (meth.),0.0146
IFNA8 (meth.),0.0146
RIMBP2 (meth.),0.0146
REPS2 (meth.),0.0145
GRIK2 (meth.),0.0145
DAPP1 (meth.),0.0144
AFF3 (meth.),0.0143
SEMG2 (meth.),0.0143
FOXI2 (meth.),0.0142
HBE1 (meth.),0.0142
APCS (meth.),0.0142
ARHGAP15 (meth.),0.0141
HPCAL1 (meth.),0.0141
SPAG6 (meth.),0.0141
SST (meth.),0.0140
SERPINA6 (meth.),0.0140
SFN (meth.),0.0140
TRAK1 (meth.),0.0139
SUMO3 (meth.),0.0139
PLAC1 (meth.),0.0139
IVL (meth.),0.0139
LAMA1 (meth.),0.0138
SULT2B1 (meth.),0.0138
DPYS (meth.),0.0138
RHAG (meth.),0.0138
GATA2 (meth.),0.0137
H1-1 (meth.),0.0137
POU3F4 (meth.),0.0137
TPSD1 (meth.),0.0137
PCOLCE (meth.),0.0136
PHOX2A (meth.),0.0136
AP1M2 (mut.),0.0136
PPP1R36 (meth.),0.0136
RNASE6 (meth.),0.0136
IL7R (meth.),0.0136
SPARC (meth.),0.0135
CCDC69 (meth.),0.0135
DCD (meth.),0.0135
SORCS3 (meth.),0.0135
NPY (meth.),0.0134
TNFSF8 (meth.),0.0134
CRABP1,0.0133
COL19A1 (meth.),0.0133
VSX1 (meth.),0.0133
HHIPL1 (meth.),0.0133
