Gene Name,Score
SPON1,0.3396
PTGS1,0.2675
BCAM,0.1971
KALRN (meth.),0.1963
MUC16,0.1666
CD47,0.1495
GSG1L (meth.),0.1422
TCEA2 (meth.),0.1396
CRYBB3 (meth.),0.1316
FOLR1,0.1316
CLDN16 (meth.),0.1286
CCDC89 (meth.),0.1280
UPK1B (meth.),0.1244
PLXNB1 (meth.),0.1234
THSD4,0.1168
MFAP5 (meth.),0.1091
CYP4B1 (meth.),0.1064
PUF60,0.1037
LTF (meth.),0.1032
ATP6V1B1,0.1021
FAM107A (meth.),0.1009
MSLN (meth.),0.0999
C1QTNF7 (meth.),0.0995
BHLHE41,0.0992
LINC02880 (meth.),0.0972
DDR2 (meth.),0.0970
CDH5 (meth.),0.0970
TMPRSS3 (meth.),0.0958
SAXO4 (meth.),0.0933
TMEM139 (meth.),0.0918
RDH5 (meth.),0.0902
SOX17 (meth.),0.0885
ISYNA1,0.0874
DES (meth.),0.0872
FBXO17 (meth.),0.0856
BCAT1,0.0840
VSTM1 (meth.),0.0838
CHI3L1 (meth.),0.0815
GSTM5 (meth.),0.0802
HKDC1 (meth.),0.0779
ZNF541 (meth.),0.0777
CD200R1 (meth.),0.0773
PNMA3 (meth.),0.0770
TNFRSF17 (meth.),0.0767
MSLN,0.0756
UQCRFS1,0.0738
LAPTM4B,0.0736
NINJ2 (meth.),0.0734
MT4 (meth.),0.0729
ADRA2C (meth.),0.0727
SNX20 (meth.),0.0723
CARD10 (meth.),0.0719
WFDC2,0.0717
LAMB3 (meth.),0.0714
KRTAP20-1 (meth.),0.0710
APH1A,0.0707
POU2AF1 (meth.),0.0704
GCNT3 (meth.),0.0703
ITGB2 (meth.),0.0696
KRT5 (meth.),0.0693
KRTAP19-5 (meth.),0.0691
AMPD1 (meth.),0.0690
PON3 (meth.),0.0686
CXCR2 (meth.),0.0686
KCTD1 (meth.),0.0685
LAMA5,0.0678
SRRM3 (meth.),0.0677
PDE6B (meth.),0.0675
PPA1,0.0675
MS4A1 (meth.),0.0670
DIO3 (meth.),0.0659
HAMP (meth.),0.0655
ZNF154 (meth.),0.0648
CRABP2,0.0638
NOTCH4 (meth.),0.0638
PAX8,0.0636
HLA-DRA (meth.),0.0633
HNF1B (meth.),0.0631
ATP2B4,0.0630
CYP4F3 (meth.),0.0627
ABI3 (meth.),0.0623
ATN1,0.0620
MYLK (meth.),0.0615
UCP2,0.0611
HDGF,0.0609
PODXL,0.0605
UBA1,0.0604
NDUFB9,0.0603
PRSS21 (meth.),0.0600
PLEKHB1 (meth.),0.0598
GRIP1 (meth.),0.0584
CYC1,0.0584
EIF4A2,0.0581
FAM180A (meth.),0.0580
SSUH2 (meth.),0.0574
CRABP1,0.0573
MGST1 (meth.),0.0570
WT1 (meth.),0.0567
MID1 (meth.),0.0565
ADORA3 (meth.),0.0562
TCF21 (meth.),0.0561
IFFO1 (meth.),0.0555
SLC44A2,0.0554
PRDX6,0.0554
FAM20B (meth.),0.0552
KCNAB2 (meth.),0.0551
CFB (meth.),0.0548
IMP4 (meth.),0.0543
PPP1CB,0.0543
GJB6 (meth.),0.0538
OR5I1 (meth.),0.0535
PLEKHS1 (meth.),0.0534
MYH4 (meth.),0.0532
KRTAP13-4 (meth.),0.0532
PIPOX (meth.),0.0529
SCNN1A,0.0529
STRA6 (meth.),0.0529
ST6GAL2 (meth.),0.0528
KSR1 (meth.),0.0524
MS4A2 (meth.),0.0522
SCNN1A (meth.),0.0519
LYN (meth.),0.0517
DAW1 (meth.),0.0517
ARHGEF4 (meth.),0.0514
ILF2,0.0514
IPO5 (meth.),0.0512
SNTB1 (meth.),0.0510
H3C12 (meth.),0.0507
FAM83A (meth.),0.0506
MAPRE3 (meth.),0.0500
ACRBP (meth.),0.0499
ORAI2 (meth.),0.0495
SVOPL (meth.),0.0494
RERE,0.0494
TPM4,0.0494
IFITM1,0.0492
PF4 (meth.),0.0491
SLC6A13 (meth.),0.0488
RABGEF1 (meth.),0.0487
MAMDC2 (meth.),0.0487
PCBP2,0.0485
KIR3DX1 (meth.),0.0482
PCDHB15 (meth.),0.0482
PSAT1,0.0482
MR1 (meth.),0.0481
HOXA9 (meth.),0.0479
ZNF572 (meth.),0.0479
ZNF454 (meth.),0.0471
SFTPB (meth.),0.0471
SERPING1 (meth.),0.0471
HOXA2 (meth.),0.0469
RD3 (meth.),0.0469
SLC38A4 (meth.),0.0468
CSRNP2 (meth.),0.0467
ATP4B (meth.),0.0465
C1orf210 (meth.),0.0465
MDK,0.0465
SOD3 (meth.),0.0461
MAPK15 (meth.),0.0459
HCAR1 (meth.),0.0458
NXNL1 (meth.),0.0458
SLC15A3 (meth.),0.0458
UMOD (meth.),0.0457
LEP (meth.),0.0456
TMEM101 (meth.),0.0455
HYDIN (meth.),0.0454
APBA3 (meth.),0.0453
DNAJB13 (meth.),0.0451
ZG16B (meth.),0.0450
HTR3D (meth.),0.0450
BBOX1 (meth.),0.0450
PDLIM4 (meth.),0.0447
SELENBP1 (meth.),0.0447
GNE (meth.),0.0446
FAM110D (meth.),0.0446
CPXM2 (meth.),0.0445
SPNS3 (meth.),0.0444
SOST (meth.),0.0444
CDC42EP4,0.0443
CSPG5 (meth.),0.0440
VTCN1 (meth.),0.0436
EXOC3L2 (meth.),0.0435
ZNF667 (meth.),0.0433
RPL39L (meth.),0.0433
SCARA3,0.0431
MAMSTR (meth.),0.0431
RPL35A,0.0430
RFLNA (meth.),0.0430
GIMAP5 (meth.),0.0427
ASS1,0.0427
