Gene Name,Score
HBG2,0.0052
STMN2 (meth.),0.0049
HBA1,0.0044
RASGRP3 (meth.),0.0043
PRSS58 (meth.),0.0042
MYO3A (meth.),0.0042
PRKAR1B (meth.),0.0041
DNAH5 (meth.),0.0041
CNGB3 (meth.),0.0040
KCNE3 (meth.),0.0040
OR5V1 (meth.),0.0039
GZMA (meth.),0.0039
GABRB1 (meth.),0.0039
CXCR2 (meth.),0.0039
IL18 (meth.),0.0038
C11orf52 (meth.),0.0038
LCE3D (meth.),0.0038
GLRA2 (meth.),0.0038
CDK14 (meth.),0.0037
AGR2 (meth.),0.0037
LYPD5 (meth.),0.0037
GATA2 (meth.),0.0037
SULT2B1 (meth.),0.0036
CYTIP (meth.),0.0036
TRPM8 (meth.),0.0035
SUMO3 (meth.),0.0035
A4GNT (meth.),0.0035
TRHR (meth.),0.0035
GYPC (meth.),0.0035
ZNF536 (meth.),0.0035
CD1C (meth.),0.0034
PTGDR (meth.),0.0033
CD33 (meth.),0.0033
CD69 (meth.),0.0033
ZNF577 (meth.),0.0033
TTN (meth.),0.0033
SPRR2A (meth.),0.0032
IRAG2 (meth.),0.0032
CMTM3 (meth.),0.0032
MAGEE2 (meth.),0.0032
FCER1A (meth.),0.0032
CASP8 (meth.),0.0032
WDR72 (meth.),0.0032
CNTN6 (meth.),0.0032
BANK1 (meth.),0.0031
RUNX1 (meth.),0.0031
PXDN (meth.),0.0031
AIM2 (meth.),0.0031
SGK2 (meth.),0.0031
SLC8A2 (meth.),0.0031
GIMAP5 (meth.),0.0031
MAT1A (meth.),0.0031
SLC26A5 (meth.),0.0031
VILL (meth.),0.0031
FOXI1 (meth.),0.0031
F7 (meth.),0.0031
BTNL2 (meth.),0.0030
AHSP (meth.),0.0030
TMED6 (meth.),0.0030
PGLYRP3 (meth.),0.0030
REPS2 (meth.),0.0030
GPX5 (meth.),0.0030
CDO1 (meth.),0.0030
VWC2 (meth.),0.0030
CFTR (meth.),0.0030
SLC15A2 (meth.),0.0030
RPL7,0.0030
HSD17B2 (meth.),0.0029
HKDC1 (meth.),0.0029
HOXA9 (meth.),0.0029
CAVIN2 (meth.),0.0029
KSR1 (meth.),0.0029
LCE2D (meth.),0.0029
PLAC8 (meth.),0.0029
DMBT1 (meth.),0.0029
TNFAIP8L2 (meth.),0.0029
PABPC5 (meth.),0.0029
BNIPL (meth.),0.0029
HOXD10 (meth.),0.0028
CD5L (meth.),0.0028
PTPN22 (meth.),0.0028
RNASE6 (meth.),0.0028
G6PC2 (meth.),0.0028
LPP (meth.),0.0028
FAM83A (meth.),0.0028
H4C6 (meth.),0.0028
HYLS1 (meth.),0.0028
H3C12 (meth.),0.0028
SST (meth.),0.0028
ST6GALNAC1 (meth.),0.0028
ARSL (meth.),0.0028
GNG4 (meth.),0.0028
WNK3 (meth.),0.0028
GPR101 (meth.),0.0028
ZDHHC15 (meth.),0.0028
IL7R (meth.),0.0028
GP2 (meth.),0.0028
TGFB3 (meth.),0.0028
REG3A (meth.),0.0028
XDH (meth.),0.0028
DYNLT5 (meth.),0.0028
H3C3 (meth.),0.0028
INPP5B (meth.),0.0028
SPRR4 (meth.),0.0027
HOXB1 (meth.),0.0027
H3C8 (meth.),0.0027
CD28 (meth.),0.0027
THY1 (meth.),0.0027
EPB41L1 (meth.),0.0027
DISP1 (meth.),0.0027
CCDC181 (meth.),0.0027
OR7C2 (meth.),0.0027
PLEKHA4 (meth.),0.0027
HTR2C (meth.),0.0027
GSDMC (meth.),0.0027
SOSTDC1 (meth.),0.0027
KRTAP13-4 (meth.),0.0027
COL11A2 (meth.),0.0027
TLX3 (meth.),0.0027
TBX5 (meth.),0.0027
EPHA5 (meth.),0.0027
PRELP (meth.),0.0027
GJB6 (meth.),0.0026
EDARADD (meth.),0.0026
MTMR8 (meth.),0.0026
SULT2A1 (meth.),0.0026
FCRL2 (meth.),0.0026
ADGRG7 (meth.),0.0026
TMEM139 (meth.),0.0026
CYBA (meth.),0.0026
CEACAM7 (meth.),0.0026
TM4SF4 (meth.),0.0026
GBP4 (meth.),0.0026
FIBIN (meth.),0.0026
SLC30A8 (meth.),0.0026
TRH (meth.),0.0026
BCOR (meth.),0.0025
CRH (meth.),0.0025
HCAR1 (meth.),0.0025
FPR2 (meth.),0.0025
ACRBP (meth.),0.0025
VNN1 (meth.),0.0025
SLITRK4 (meth.),0.0025
KRTAP13-3 (meth.),0.0025
RFLNA (meth.),0.0025
SPATA16 (meth.),0.0025
PRKAR2B (meth.),0.0025
DAPP1 (meth.),0.0025
PTHLH (meth.),0.0025
SELENBP1 (meth.),0.0025
KCNMB2 (meth.),0.0025
CRMP1 (meth.),0.0025
TFAP2B (meth.),0.0025
CD6 (meth.),0.0025
AJAP1 (meth.),0.0025
AFF3 (meth.),0.0025
PICALM (meth.),0.0025
PRG3 (meth.),0.0025
MGAM (meth.),0.0024
ADHFE1 (meth.),0.0024
GCM1 (meth.),0.0024
POU4F2 (meth.),0.0024
SPHKAP (meth.),0.0024
GIMAP4 (meth.),0.0024
HEPH (meth.),0.0024
TPO (meth.),0.0024
H4C13 (meth.),0.0024
PCSK1 (meth.),0.0024
NMUR2 (meth.),0.0024
MAGEC3 (meth.),0.0024
CEACAM5 (meth.),0.0024
GPRASP3 (meth.),0.0024
ZNF606 (meth.),0.0024
MS4A8 (meth.),0.0024
TCN1 (meth.),0.0024
FAR2 (meth.),0.0024
CD14 (meth.),0.0023
TMPRSS3 (meth.),0.0023
BBOX1 (meth.),0.0023
FOXG1 (meth.),0.0023
CHRM5 (meth.),0.0023
PON3 (meth.),0.0023
CLIC6 (meth.),0.0023
ANXA4 (meth.),0.0023
KIF12 (meth.),0.0023
CNTNAP2 (meth.),0.0023
GPR143 (meth.),0.0023
MYH4 (meth.),0.0023
ARHGDIB (meth.),0.0023
ALX1 (meth.),0.0023
ARL14 (meth.),0.0023
FLI1 (meth.),0.0023
BATF (meth.),0.0023
MARK2 (meth.),0.0023
HBB,0.0023
MAP2 (meth.),0.0023
GREB1 (meth.),0.0023
CLEC12A (meth.),0.0023
LIN7A (meth.),0.0023
SCRG1 (meth.),0.0023
CD1B (meth.),0.0023
HAAO (meth.),0.0023
DLEC1 (meth.),0.0023
VXN (meth.),0.0023
PRICKLE2 (meth.),0.0023
DPP6 (meth.),0.0023
GRIA1 (meth.),0.0023
GCNT2 (meth.),0.0023
USH2A (meth.),0.0022
APC (meth.),0.0022
GCNT3 (meth.),0.0022
UNC5C (meth.),0.0022
ZNF671 (meth.),0.0022
ALKAL1 (meth.),0.0022
NEBL (meth.),0.0022
IL1RL2 (meth.),0.0022
PCDHB5 (meth.),0.0022
UMOD (meth.),0.0022
FRZB (meth.),0.0022
C5AR1 (meth.),0.0022
MCF2 (meth.),0.0022
RGL3 (meth.),0.0022
TRAK1 (meth.),0.0022
CD38 (meth.),0.0022
CAPSL (meth.),0.0022
CIMIP4 (meth.),0.0022
SLC16A5 (meth.),0.0022
CCR6 (meth.),0.0022
SLC16A3 (meth.),0.0022
MAGED1 (meth.),0.0022
CRIP3 (meth.),0.0022
ACVR1 (meth.),0.0022
COL5A2 (meth.),0.0022
FCAR (meth.),0.0022
SLC35G2 (meth.),0.0022
GJD2 (meth.),0.0022
GLIPR1L1 (meth.),0.0022
GPR26 (meth.),0.0022
SLC6A15 (meth.),0.0022
FTHL17 (meth.),0.0022
IRAK3 (meth.),0.0022
FAM50A (meth.),0.0022
VIPR2 (meth.),0.0021
GRIP1 (meth.),0.0021
ST8SIA5 (meth.),0.0021
SIRPD (meth.),0.0021
MADD (meth.),0.0021
UTF1 (meth.),0.0021
SPARCL1 (meth.),0.0021
CHI3L2 (meth.),0.0021
TNFSF8 (meth.),0.0021
PYDC2 (meth.),0.0021
CYP1B1-AS1 (meth.),0.0021
KRT7 (meth.),0.0021
MUCL1 (meth.),0.0021
ZNF177 (meth.),0.0021
CD200R1 (meth.),0.0021
KRT5 (meth.),0.0021
WDR17 (meth.),0.0021
FABP3 (meth.),0.0021
PCP4 (meth.),0.0021
FAP (meth.),0.0021
IFITM1 (meth.),0.0021
CPA3 (meth.),0.0021
OTOP1 (meth.),0.0021
LYN (meth.),0.0021
ZAR1 (meth.),0.0021
C8A (meth.),0.0021
RHOH (meth.),0.0021
BPIFA3 (meth.),0.0021
LMO3 (meth.),0.0021
CLEC14A (meth.),0.0021
B4GALT6 (meth.),0.0021
RNLS (meth.),0.0021
PHOX2A (meth.),0.0021
GCSAM (meth.),0.0021
SRGN (meth.),0.0020
SLC22A12 (meth.),0.0020
CD1A (meth.),0.0020
EMD (meth.),0.0020
PON1 (meth.),0.0020
CA3 (meth.),0.0020
ARHGAP15 (meth.),0.0020
MYLK (meth.),0.0020
IL37 (meth.),0.0020
TPSD1 (meth.),0.0020
LYZL2 (meth.),0.0020
ADH6 (meth.),0.0020
GRIK2 (meth.),0.0020
RPGR (meth.),0.0020
CYTL1 (meth.),0.0020
FAM135B (meth.),0.0020
TIAM1 (meth.),0.0020
TBXT (meth.),0.0020
IFFO1 (meth.),0.0020
FSHR (meth.),0.0020
TSPYL5 (meth.),0.0020
SLAMF7 (meth.),0.0020
RPRM (meth.),0.0020
AOC1 (meth.),0.0020
GLYAT (meth.),0.0020
HEPACAM (meth.),0.0020
SARM1 (meth.),0.0020
FAM216B (meth.),0.0020
CNKSR2 (meth.),0.0020
PDE6B (meth.),0.0020
ASB4 (meth.),0.0020
FFAR2 (meth.),0.0020
